frame,faceId,timeStamp,confidence,success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,Class
3173, 0, 128.027, 0.88, 1, 1.14, 2.38, 1.94, 1.45, 0.35, 2.12, 0.36, 0.52, 0.17, 1.37, 2.98, 3.04, 2.04, 2.49, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3174, 0, 128.063, 0.88, 1, 1.26, 2.43, 2.14, 1.34, 0.22, 1.85, 0.41, 0.49, 0.14, 1.04, 2.98, 2.87, 1.43, 2.29, 0.00, 0.02, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3175, 0, 128.096, 0.88, 1, 1.42, 2.54, 2.27, 1.32, 0.12, 1.58, 0.56, 0.50, 0.14, 1.19, 2.77, 3.04, 1.41, 2.45, 0.00, 0.26, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3176, 0, 128.132, 0.88, 1, 1.04, 1.46, 2.09, 1.08, 0.34, 1.90, 0.49, 0.55, 0.13, 1.41, 2.83, 3.05, 1.53, 2.28, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3177, 0, 128.162, 0.88, 1, 1.63, 2.63, 2.42, 1.84, 0.26, 1.52, 0.43, 0.61, 0.17, 1.50, 3.19, 2.88, 1.46, 2.41, 0.00, 0.19, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3178, 0, 128.225, 0.88, 1, 1.54, 2.10, 2.26, 1.88, 0.02, 1.44, 0.56, 0.57, 0.06, 1.49, 2.78, 3.21, 1.33, 2.39, 0.00, 0.22, 0.07, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3179, 0, 128.258, 0.88, 1, 1.54, 1.90, 2.04, 1.84, 0.26, 1.60, 0.42, 0.72, 0.00, 0.96, 2.66, 3.12, 1.64, 2.35, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3180, 0, 128.298, 0.88, 1, 1.43, 2.12, 2.07, 2.01, 0.18, 1.71, 0.44, 0.60, 0.17, 1.12, 2.96, 3.13, 1.45, 2.29, 0.00, 0.12, 0.01, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3181, 0, 128.322, 0.88, 1, 1.53, 2.02, 2.23, 1.55, 0.05, 1.45, 0.58, 0.44, 0.11, 1.20, 2.98, 3.18, 1.16, 2.30, 0.00, 0.18, 0.08, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3182, 0, 128.370, 0.88, 1, 1.30, 2.17, 2.30, 1.09, 0.19, 1.66, 0.47, 0.65, 0.06, 1.15, 3.55, 3.47, 1.30, 2.51, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3183, 0, 128.428, 0.88, 1, 1.47, 2.48, 2.23, 2.18, 0.10, 1.80, 0.38, 0.47, 0.24, 1.33, 2.88, 3.04, 1.39, 2.46, 0.00, 0.26, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3184, 0, 128.478, 0.88, 1, 1.45, 2.15, 2.19, 1.49, 0.31, 1.82, 0.29, 0.68, 0.27, 1.40, 3.03, 2.91, 1.37, 2.31, 0.00, 0.04, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3185, 0, 128.510, 0.88, 1, 1.35, 1.94, 2.02, 1.70, 0.21, 1.77, 0.32, 0.39, 0.23, 1.25, 2.74, 3.12, 1.25, 2.50, 0.00, 0.13, 0.00, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3186, 0, 128.539, 0.88, 1, 1.19, 2.26, 2.18, 1.40, 0.32, 2.05, 0.60, 0.59, 0.31, 1.30, 2.99, 2.83, 1.30, 2.28, 0.00, 0.19, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,Angry
3187, 0, 128.570, 0.88, 1, 1.24, 2.17, 2.02, 2.09, 0.16, 1.66, 0.38, 0.65, 0.21, 1.03, 3.13, 3.10, 1.37, 2.49, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3188, 0, 128.634, 0.88, 1, 1.54, 2.38, 2.44, 1.59, 0.35, 1.80, 0.47, 0.41, 0.30, 1.42, 2.94, 3.06, 1.32, 2.57, 0.00, 0.07, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3189, 0, 128.662, 0.88, 1, 1.30, 1.90, 2.10, 1.57, 0.51, 1.66, 0.62, 0.83, 0.20, 1.14, 2.95, 2.92, 1.34, 2.29, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3190, 0, 128.722, 0.88, 1, 1.39, 2.08, 2.15, 1.51, 0.51, 1.75, 0.45, 0.69, 0.22, 0.97, 2.89, 2.80, 1.24, 2.39, 0.00, 0.00, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3191, 0, 128.752, 0.88, 1, 1.40, 2.04, 1.99, 1.59, 0.44, 2.27, 0.27, 0.74, 0.26, 1.21, 2.78, 2.70, 0.88, 2.21, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3192, 0, 128.788, 0.88, 1, 1.69, 2.53, 2.01, 1.26, 0.11, 1.99, 0.48, 0.43, 0.03, 1.51, 2.97, 2.99, 1.16, 2.39, 0.00, 0.19, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,Angry
3193, 0, 128.820, 0.88, 1, 1.47, 2.36, 1.88, 1.43, 0.42, 1.82, 0.41, 0.74, 0.13, 1.18, 2.66, 3.09, 1.25, 2.35, 0.00, 0.07, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3194, 0, 128.854, 0.88, 1, 1.43, 2.00, 1.99, 1.61, 0.22, 1.73, 0.53, 0.64, 0.00, 1.21, 2.92, 2.71, 1.46, 2.29, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3195, 0, 128.884, 0.88, 1, 1.12, 2.09, 2.22, 1.10, 0.46, 1.87, 0.54, 0.74, 0.16, 1.16, 2.47, 3.00, 1.33, 2.16, 0.00, 0.37, 0.00, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
3196, 0, 128.923, 0.88, 1, 1.30, 2.03, 2.04, 1.43, 0.41, 2.02, 0.44, 0.64, 0.17, 1.07, 2.87, 2.90, 1.25, 2.34, 0.00, 0.00, 0.00, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0,Angry
