frame;faceId;timeStamp;confidence;success; AU01_r; AU02_r; AU04_r; AU05_r; AU06_r; AU07_r; AU09_r; AU10_r; AU12_r; AU14_r; AU15_r; AU17_r; AU20_r; AU23_r; AU25_r; AU26_r; AU45_r; AU01_c; AU02_c; AU04_c; AU05_c; AU06_c; AU07_c; AU09_c; AU10_c; AU12_c; AU14_c; AU15_c; AU17_c; AU20_c; AU23_c; AU25_c; AU26_c; AU28_c; AU45_c;Class
66;;;;;1.32;0.26;0.39;0.65;1.19;0.83;0;0.77;0.77;0.79;0;1.26;0;0.92;0.41;0;1.01;0;1;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;Disgust
67;;;;;1.32;0.26;0.3;0.65;1.13;1.26;0.26;0.72;0.34;0.21;0;1.75;0;0.92;1.26;0.53;2.2;0;1;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;Disgust
68;;;;;1.46;0.14;1.29;0;1.49;2.44;0.34;1.39;0.24;0;0.29;2.16;0;0.38;1.26;0.68;2.2;0;0;1;0;1;1;0;1;0;0;0;1;0;1;1;1;0;1;Disgust
69;;;;;0.16;0;1.58;0;1.54;3.61;0.68;2.05;0.16;0.35;0.29;1.77;0;0.11;1.33;1.27;2.04;0;0;1;0;1;1;0;1;0;0;0;1;0;1;1;1;0;1;Disgust
70;;;;;0.16;0;2.38;0;1.51;3.7;0.41;1.98;0.09;0.48;0.29;1.11;0;0.11;1.36;1.41;0.64;0;0;1;0;1;1;0;1;0;0;0;0;0;1;1;1;0;1;Disgust
71;;;;;0.09;0;1.39;0.12;0.98;2.38;0.34;1.82;0.16;0.66;0.96;0.61;0.58;0.07;2.13;1.27;0.64;0;0;1;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;Disgust
72;;;;;0.38;0;2.21;0.12;1.25;2.62;0;1.83;0.16;0.3;2.63;1.25;1.47;0.07;2.99;1.32;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;1;Disgust
73;;;;;0.38;0.04;1.11;0.12;1;2.28;0;1.47;0.06;0.42;2.63;1.49;1.47;0.21;2.1;1.21;0;0;0;1;1;1;1;0;1;0;0;1;0;1;0;0;1;0;0;Disgust
74;;;;;0.29;0.04;1.7;0;1.51;3.41;0;1.19;0.11;0.42;1.67;1.65;1.36;1.1;1.33;1.66;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;Disgust
75;;;;;0;0.04;0.99;0;0.99;1.75;0;0.96;0.17;0.83;0.43;1.5;1.01;1.1;0;1.42;0;1;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;Disgust
76;;;;;1.67;1.67;1.25;0.31;0.83;1.42;0;1.25;0.17;0.59;0.43;1.49;1.01;0.96;0.42;0.96;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;Disgust
77;;;;;1.84;1.67;0.96;0.31;1.28;0.98;0;2.32;1.02;1.39;0.43;1.87;1.17;0.52;0.42;0.52;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;Disgust
78;;;;;1.91;1.67;0.55;0.72;1.27;1.22;0;2.56;1.22;0.98;0;1.48;0.79;0.52;1.19;0.76;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
79;;;;;1.44;0.09;0.36;0.64;1.49;1.33;0;2.86;1.51;1.12;0;1.8;0.79;0.99;0.78;0.73;0;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;Disgust
80;;;;;1.62;0.09;0.06;1.06;0.62;1.09;0;2.24;0.97;0.15;0;1.04;0.17;0.47;1.41;0.96;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
81;;;;;1.98;0.33;0.29;0.65;0.72;1.43;0;2.06;0.72;0.24;0.68;1.65;0.41;0.47;0.73;0.88;0.45;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;Disgust
82;;;;;0.89;0.24;0.23;0.78;0.49;1.04;0;1.48;0.43;0.35;0.68;1.25;0.41;0.12;1.16;1.24;0.45;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
83;;;;;1.82;0.73;1.06;0.44;0.34;0.74;0;0.84;0.25;0.35;0.68;2.45;0.41;0.82;0.52;1.14;0.45;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
84;;;;;1.39;0.48;2.15;0.44;0.48;1.17;0.01;1.02;0.37;0.52;0;1.37;0;0.82;0.71;1.52;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
85;;;;;1.29;0.48;3.43;0.08;1.27;1.78;0.43;1.42;0.97;0.4;0;2.32;1.17;0.7;1.23;1.09;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
86;;;;;0.05;0;2.82;0;2.01;2.25;0.43;1.34;0.85;0.4;0.3;1.52;1.45;0;1.69;0.96;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
87;;;;;0.51;0.43;1.95;0;1.91;2.54;0.43;0.81;0.72;0.13;0.3;1.76;1.45;0;1.41;0;0.18;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
88;;;;;0.51;0.43;0.93;0;1.45;2.92;0;1.22;0.21;0.34;0.3;0.94;0.28;0.52;1.42;1.48;0.18;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
89;;;;;0.45;0.66;0.71;0.14;0.75;2.8;0.03;1.61;0.23;0.54;0.23;1.18;0;0.52;1.14;1.51;0.18;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
90;;;;;0.45;0.23;0.75;0.14;0.74;2.37;0.03;1.38;0.5;0.54;0.23;1.44;0;0.56;1.14;1.63;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
91;;;;;0.45;0.23;0.5;0.14;0.41;1.37;0.03;0.56;0.4;0.2;0.23;1.15;0;0.03;0.19;0.15;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
94;;;;;1;0.02;0.93;0.32;0.72;0.92;0;1.05;0.35;0.6;0.64;1.14;0.59;0.3;0.07;0.02;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
95;;;;;1;0.02;1.53;0.32;0.72;1.36;0;1.05;0.35;0.6;0.7;1.63;0.95;0.72;0.07;0.49;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;Disgust
96;;;;;1;0.02;1.53;0.08;0.64;0.46;0;0.97;0.51;1.11;0.7;1.75;0.95;0.43;0.46;0.53;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;Disgust
97;;;;;0;0;0.6;0.08;0.6;0.79;0;0.59;0.58;1.18;0.06;1.64;0.36;0.95;0.38;0.79;0;0;1;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;Disgust
98;;;;;0.89;0.16;0;0.08;1.19;1.16;0;1.44;0.95;1.35;0;1.95;0.59;0.52;0.38;0.38;0.44;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;Disgust
99;;;;;1.12;0.17;0.08;0;1.25;1.97;0;1.62;0.76;1.16;0;1.72;0.76;0.52;0.34;0.32;0.44;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;Disgust
100;;;;;2.79;0.31;0.08;0;1.04;1.83;0;1.74;0.7;0.56;0.12;0.96;0.78;0;0.81;0.07;0.61;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;Disgust
101;;;;;1.9;0.15;0.08;0;0.69;1.55;0;1.5;0.82;0.69;0.12;0.16;0.18;0;1.49;0.29;0.25;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;Disgust
102;;;;;1.86;0.5;0.02;0;0.24;1.29;0;0.84;0.66;0.3;0.12;0.68;0.65;0.59;1.15;0.85;0.66;1;1;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;Disgust
103;;;;;0.85;0.74;0.02;0;0.24;2.37;0;0.62;0.49;0.34;0.09;0.93;0.63;0.59;0.78;0.85;1.03;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;Disgust
104;;;;;0.85;0.74;0.08;0;0.11;3.1;0;0.56;0.17;0.04;0.09;1.23;0.63;0.6;0.9;0.66;1.98;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;Disgust
105;;;;;1.64;0.37;0.07;0.01;0.29;2.54;0;0.7;0.47;0.18;0.27;0.65;0;0.01;1.62;0.12;1.7;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;Disgust
106;;;;;1.28;0;1.04;0.01;0.9;1.87;0;1.82;0.69;0.55;0.47;1.72;0;0.55;1.52;0.35;2.3;0;1;1;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;Disgust
107;;;;;1.63;0.4;0.97;0.01;1.39;1.58;0;1.74;0.78;0.89;0.84;2.37;0.19;0.53;0.71;0.41;1.27;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;Disgust
108;;;;;0.64;0.4;2.13;0;1.87;2.53;0;2.56;0.66;1.24;1.17;3.84;0.39;0.53;0.26;0.98;1.28;0;0;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0;0;Disgust
109;;;;;0.35;0.4;1.94;0;1.94;2.88;1.17;1.81;0.44;0.83;0.88;2.72;0.39;0;1.13;0.75;0.28;0;0;1;0;0;1;0;1;0;0;1;1;1;0;1;0;0;0;Disgust
110;;;;;0;0;2.39;0;2.43;3.38;1.77;2.52;0.41;0.77;0.64;2.41;0.74;0;1.58;0.59;0.28;0;0;1;0;1;1;1;1;0;1;1;1;1;0;0;0;0;0;Disgust
111;;;;;0;0;1.47;0;1.9;2.43;1.77;1.97;0.6;0.47;0.41;0.95;0.88;0;2;0.18;0.15;0;0;1;0;1;1;1;1;0;0;1;0;1;0;1;0;0;0;Disgust
112;;;;;0;0;0.85;0;1.85;2.41;0.61;2.5;0.6;1.07;0.89;1.15;0.88;0.9;1.25;1.04;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;Disgust
113;;;;;0;0;1.69;0;1.16;1.79;0;2.04;0.47;0.99;0.76;0.51;0.35;0.9;1.1;1.87;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;Disgust
114;;;;;0;0;1.71;0;1.41;2.58;0.35;2.05;0.29;0.8;0.49;1.23;0;0.9;1.34;2.31;1.28;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;0;0;1;Disgust
115;;;;;0;0;1.55;0;1.35;2.75;1.49;1.79;0.42;0.25;0.09;0.77;0;0;2.34;1.45;1.28;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;1;Disgust
116;;;;;0;0;0.25;0;1.11;1.91;1.5;1.52;0.46;0.05;0.94;1.08;0.47;0;2.48;1.07;1.28;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;1;Disgust
117;;;;;0;0;0.71;0.06;1.34;2.79;1.4;1.67;0.27;0.13;0.94;0.9;0.78;0;2.23;1.3;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;1;Disgust
118;;;;;0;0;1.37;0.06;1.15;2.17;0.27;1.86;0.57;0.27;1.08;0.9;0.78;0;2.04;1.3;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;0;0;1;Disgust
119;;;;;0;0;1.71;0.06;1.69;3.17;0.75;1.52;0.68;0.27;0.22;0.58;0.31;0;2.36;0.86;0.08;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;1;Disgust
120;;;;;0;0;1;0;1.41;1.86;1.01;0.94;0.68;0.19;0.22;0;0;0;2.77;0.94;0.26;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;1;Disgust
121;;;;;0;0;0.55;0;1.02;1.78;1.24;0.12;0.25;0;0;0;0;0;3.18;1.77;0.6;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;1;Disgust
122;;;;;0;0;0.94;0;0.84;1.63;1.51;0.3;0;0;0.09;0.65;0;0.15;2.43;2.04;0.64;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;Disgust
123;;;;;0;0;1.51;0.72;0.51;1.27;0.99;0.64;0;0;0.24;1.46;0;0.44;1.6;2.4;0.55;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;Disgust
124;;;;;0;0;1.36;0.72;1.13;2.23;1.03;1.43;0.08;0.75;0.24;2.15;0;1.13;0.63;1.84;0.21;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;Disgust
125;;;;;0.17;0;1.17;0.72;0.62;2.16;0.26;1.76;0.08;0.75;0.24;2.38;0;1.33;0.88;2.08;0.09;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
126;;;;;0.17;0;0.94;0;0.69;2.26;0.26;2.03;0.23;0.75;0.36;1.57;0;1.04;1.34;1.55;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
127;;;;;0.17;0;0.89;0;0.07;0.88;0;1.23;0.15;0;0.36;0.88;0;0.35;0.95;1.27;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
130;;;;;0;0;0.9;0;0.82;1.4;0.57;0.57;0.05;0.31;0.05;0;0.2;0;0.5;0.43;0.32;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
132;;;;;0;0;0.67;0.01;1.2;1.18;0;0.96;0.49;0.36;0.77;1.47;0.87;0.5;1.55;0.72;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
133;;;;;0.03;0;0.92;0.01;1.56;1.92;0;1.21;0.71;0.92;0.77;1.99;0.87;1.64;1.55;1.06;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
134;;;;;0.03;0;0.92;0;0.89;1.92;0;0.77;0.22;0.92;0.68;1.46;0.57;1.54;0;0.83;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
137;;;;;0.5;0;0.79;0;1.63;1.84;0.53;1.71;0.68;0.79;0.11;0.23;0;0;0.91;0;0.02;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
138;;;;;0.5;0;1.28;0;1.81;2.57;0.53;2.32;0.94;1.45;0.29;0.85;0;0.94;0.91;0;0.02;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
139;;;;;0.04;0;0.7;0;1.24;2.22;0.53;1.85;0.3;0.7;0.29;1.05;0;0.94;0.51;0.5;0.21;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
140;;;;;0.04;0;0.7;0;0.64;1.28;0;1.24;0.26;0.66;0.18;0.83;0;0.94;0.51;0.5;0.21;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
142;;;;;0;0;0.47;0;0.4;0;0;0.13;0.24;0;0;0.84;0;1.02;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
145;;;;;0;0;0.65;0;0.18;0.57;0.38;0.62;0;0;0.39;0.66;0;0;0.69;0.6;0.56;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
146;;;;;0;0.06;1.07;0;0.31;0.88;0.38;1.05;0;0.04;0.4;1.06;0;0;1.52;0.6;0.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
147;;;;;0;0.06;1.71;0;0.83;1.6;0.4;1.84;0;0.19;0.32;1.84;0;0;1.24;0.76;0.38;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
148;;;;;0;0.06;1.05;0;0.65;1.2;0.02;1.21;0;0.19;0.01;1.18;0;0;0.83;0.16;0.38;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
150;;;;;0.26;0.03;0.92;0;0.75;0.85;0;1.24;0.62;0.63;0;0.45;0.03;0.48;0.39;0.65;0.2;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
151;;;;;0.79;0.03;1.11;0;0.93;1.67;0;1.35;0.62;0.63;0.52;1.49;0.05;0.48;0.63;0.65;0.2;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
152;;;;;1.31;0.03;1.59;0;1.57;2.08;0;1.72;0.98;1.12;0.52;2.46;0.64;0.48;0.63;0.17;0.45;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
153;;;;;1.21;0;1;0;1.04;2.04;0.35;1;0.36;0.58;0.52;2.14;0.62;0;0.32;0.04;0.45;1;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;Disgust
154;;;;;1.91;0.7;0.88;0;0.92;1.71;0.35;1.05;0.36;0.58;0;1.37;0.76;0;0.53;0.04;0.45;1;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;Disgust
155;;;;;2.19;0.92;0.18;0.59;0.25;1.13;0.35;0.51;0.03;0.03;0.31;0.56;0.17;0;0.89;0.58;0;1;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;Disgust
156;;;;;2.19;0.92;0.42;0.59;0.27;1.17;0.26;0.92;0.03;0.02;0.88;0.66;1.11;0;1.72;0.88;0;1;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;Disgust
157;;;;;0.95;0.22;0.35;0.59;0.22;0.68;0.26;1.12;0.03;0.39;1.08;0.43;0.94;0;1.42;1.11;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;Disgust
158;;;;;0.64;0.55;0.24;0.84;0.41;0.67;0.26;1.72;0.24;0.96;0.78;0.61;1.2;0.24;1.29;0.57;0;1;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;Disgust
159;;;;;0.89;0.55;0;1.46;0.19;0;0;1.2;0.24;1.11;0.2;0.66;0.26;0.55;0.82;0.94;0;1;1;0;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;Disgust
160;;;;;0.89;0.55;1.04;1.46;0.92;1.67;0.2;1.55;0.38;1.31;0;1.38;0.26;0.79;0.92;2.07;0.1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;Disgust
161;;;;;0.25;0;1.49;0.62;0.72;2.16;0.2;0.95;0.19;1.39;0;1.52;0;1.01;0.69;2.35;0.66;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;Disgust
162;;;;;0;0;1.49;0;0.72;2.16;0.2;0.77;0.19;1.24;0;1.33;0;0.71;0.24;1.64;0.66;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Disgust
165;;;;;2.82;1.25;0.41;0.5;0.3;0.16;0;0.51;0.28;0.31;0;0.6;0;0;0.71;0.15;0.16;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
166;;;;;2.82;1.25;1.46;0.5;0.95;1.27;0;1.53;0.28;0.31;0.24;1.62;0;0.16;0.71;0.46;0.16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
167;;;;;2.22;0.75;1.05;0.41;0.65;1.36;0;1.39;0.01;0.31;0.24;1.42;0;0.16;0.53;0.31;0.13;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
168;;;;;1.54;0.14;1.05;0.09;1.13;1.55;0;1.73;0.43;0.21;0.24;1.02;0.41;0.16;1.11;0.31;0.6;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
169;;;;;2.44;0.14;0.56;0.09;0.85;0.45;0;0.72;0.69;0.21;0.35;0.36;0.73;0;1.39;0.4;0.83;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;Disgust
170;;;;;1.89;0.14;1.38;0.01;1.33;0.92;0.03;0.76;0.69;0;0.78;0.98;0.73;0;1.26;0.4;0.84;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;Disgust
171;;;;;0.9;0;1.99;0;1.66;1.98;0.08;1.15;0.39;1.2;0.97;1.29;0.59;0.41;0.66;0.4;0.38;1;1;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;Disgust
172;;;;;0.26;0.53;1.44;0;1.56;2.67;0.08;1.74;0.12;1.47;1.7;1.3;0.85;0.68;0.7;0.54;0.15;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;Disgust
173;;;;;0.26;0.53;1.37;0;1.44;2.02;0.31;1.58;0.12;1.91;1.27;0.74;0.85;1.31;0.67;0.58;0.08;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;Disgust
174;;;;;0.26;0.53;1.18;0;1.18;1.91;0.25;1.72;0.03;0.77;1.13;0.99;0.57;0.97;0.67;0.82;0;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;Disgust
175;;;;;0;0;1.7;0;1.31;2.11;0.25;1.79;0.03;1.23;0.48;1.06;0;0.7;0.34;0.54;0;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;Disgust
176;;;;;0.5;0.16;1.05;0;1.24;2.6;0;2.04;0.51;0.84;0.91;1.77;0;0.07;0;0.49;0;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;Disgust
177;;;;;0.5;0.83;1.06;0.51;0.96;1.46;0.18;1.97;0.61;0.91;0.87;1.6;0;0.77;0.16;0.71;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;Disgust
178;;;;;0.5;0.83;1.69;0.51;0.55;1.18;0.18;1.7;0.61;0.18;0.71;1.73;0;0.77;0.58;0.77;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;Disgust
179;;;;;0;0.67;2.33;0.58;0.6;1.06;0.18;2.02;0.31;0.31;0.42;1.01;0;0.77;1.89;0.77;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;Disgust
180;;;;;0;0;3.14;0.07;1.38;2.56;0.7;2.31;0.43;0.72;0.42;1.04;0.22;0;2.53;1.02;0;0;1;1;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;Disgust
181;;;;;1.63;1.4;1.99;1.03;1.46;2.56;0.7;2.23;0.54;0.86;0.14;0.47;0.22;0;3;0.71;0.06;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;Disgust
182;;;;;2.7;2.05;1.3;1.04;1.13;2.52;0.7;1.88;0.36;0.77;0.28;0.89;0.36;0;1.9;0.96;0.14;0;0;1;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;Disgust
183;;;;;2.91;2.05;0.07;1.04;0.09;1.48;0;0.8;0.4;0.23;0.28;0.47;0.14;0;1.17;0.25;0.6;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;Disgust
184;;;;;1.45;0.66;1.06;0.08;0.36;1.78;0;1.28;0.3;0.19;0.82;0.71;0.57;0.18;1.18;0.27;0.54;1;1;1;0;0;1;0;1;0;1;1;0;0;0;1;1;0;0;Disgust
185;;;;;0.38;0;1.52;0;0.75;2.01;0;1.21;0.3;0.55;0.54;0.76;0.5;0.18;1.11;1.19;0.66;1;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;Disgust
186;;;;;0.8;0.25;1.88;0.14;1.07;1.91;0;1.35;0.23;1.22;0.54;0.84;0.5;0.45;1.27;1.52;0.2;1;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;Disgust
187;;;;;1.17;0.25;1.55;0.14;1.32;2.03;0;1.58;0.6;1.68;0;0.61;0.06;0.45;1.21;2.36;0.2;1;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;Disgust
188;;;;;1.97;0.25;1.02;0.14;0.93;1.4;0;1.23;0.6;1.22;0.15;0.08;0;0.45;1.93;1.81;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;Disgust
189;;;;;1.35;0;0.66;0;0.6;1.03;0;1.09;0.37;0.55;0.15;0;0;0.19;1.68;1.48;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
192;;;;;0.02;0.03;0.41;0;1.16;2.17;0.58;1.29;0.28;0.34;0.18;0.98;0.09;0.19;0.42;0.55;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
193;;;;;0.02;0.03;0.41;0;1.16;2.17;0.58;1.37;0.28;0.37;0.18;0.98;0.09;0.19;0.74;0.85;0.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
194;;;;;0.05;0.03;0.92;0;0.7;1.42;0;1.37;0.32;0.71;0;0.5;0;0.19;1.56;1.34;0.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disgust
195;;;;;0.02;0;0.51;0;0.22;0.59;0;0.76;0.17;0.37;0;0;0;0;1.14;0.79;0.27;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
198;;;;;0;0.16;0.6;0;0.79;1.45;0.28;0.97;0;0.21;0;1.56;0.18;0.72;0.41;0.34;0.21;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
199;;;;;1.27;0.3;0.98;0;1.05;2.21;0.28;1.27;0.04;0.49;0.27;2.11;0.61;0.72;0.79;0.65;0.74;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
200;;;;;2.1;0.25;0.86;0;1.19;2.68;0.04;1.56;0.18;0.49;0.29;1.85;0.61;0.54;0.38;0.51;0.52;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
201;;;;;2.1;0.25;0.73;0;0.92;2.04;0;1.57;0.58;0.46;0.29;0.59;0.43;0.02;0.49;0.3;0.7;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
202;;;;;0.82;0.11;0.88;0;0.65;1.91;0;1.67;0.53;0.24;0.02;0.19;0;0.02;1.14;0.51;0.17;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
203;;;;;0;0;1.08;0;0.8;1.79;0.21;2.07;0.39;0.33;0.13;0.89;0.48;0;1.46;1.35;0.17;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
204;;;;;0;0;1.08;0;0.52;1.21;0.21;1.19;0;0.27;0.13;0.89;0.48;0;1.34;1.35;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Disgust
206;;;;;1.66;0.7;1.11;0.47;0;0.46;0;0.46;0.27;0.13;0.16;0.84;0;0;0.12;0.24;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Disgust
207;;;;;2.26;0.7;1.84;0.47;0.31;1.14;0;0.77;0.82;0.24;0.16;0.84;0;0;0.62;0.91;0.14;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;Disgust
208;;;;;1.82;0;2.18;0;0.94;2.06;0;0.93;1.64;0.35;0;0;0;0;1.51;2.01;0.41;1;1;1;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;Disgust
1;;;;;0;0;0.59;0.06;0;0;0;1.01;0;0.49;0;0;0;0;3.89;1.32;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;Fear
